Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Properties\Settings.Designer.cs,30,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""CurrentVersion""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Properties\Settings.Designer.cs,15,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Properties\Settings.Designer.cs,15,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Helpers\ToolDownloadHelper.cs,17,12,T:System.Net.Http.HttpContent,,,,,using var stream = await response.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Helpers\ToolDownloadHelper.cs,17,12,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,using var stream = await response.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Helpers\ToolDownloadHelper.cs,14,12,T:System.Net.Http.HttpContent,,,,,var total = response.Content.Headers.ContentLength ?? -1L;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\UpdateService.cs,32,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\UpdateService.cs,32,16,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\UpdateService.cs,31,16,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\UpdateService.cs,20,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,_httpClient.Timeout = TimeSpan.FromSeconds(10);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\UpdateService.cs,20,12,M:System.TimeSpan.FromSeconds(System.Int64),,,,,_httpClient.Timeout = TimeSpan.FromSeconds(10);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\YtDlpUpdateService.cs,34,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\YtDlpUpdateService.cs,34,12,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MortysDLP.csproj,File,Services\YtDlpUpdateService.cs,33,12,T:System.Net.Http.HttpContent,,,,,var json = await response.Content.ReadAsStringAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,838,12,T:System.Windows.Controls.TextBox,,,,,this.tbDebugOutput.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbDebugOutput_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,838,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.tbDebugOutput.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbDebugOutput_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,838,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.tbDebugOutput.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbDebugOutput_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,838,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.tbDebugOutput.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbDebugOutput_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,835,12,T:System.Windows.Controls.TextBox,,,,,this.tbDebugOutput = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,832,12,T:System.Windows.Controls.Expander,,,,,this.expDebug = ((System.Windows.Controls.Expander)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,829,12,T:System.Windows.Controls.TextBlock,,,,,this.iaStatusIcon = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,823,12,T:System.Windows.Controls.Button,,,,,this.btnStatusIcon.Click += new System.Windows.RoutedEventHandler(this.btnStatusIcon_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,823,12,T:System.Windows.RoutedEventHandler,,,,,this.btnStatusIcon.Click += new System.Windows.RoutedEventHandler(this.btnStatusIcon_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,823,12,T:System.Windows.RoutedEventHandler,,,,,this.btnStatusIcon.Click += new System.Windows.RoutedEventHandler(this.btnStatusIcon_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,823,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.btnStatusIcon.Click += new System.Windows.RoutedEventHandler(this.btnStatusIcon_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,820,12,T:System.Windows.Controls.Button,,,,,this.btnStatusIcon = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,817,12,T:System.Windows.Controls.ProgressBar,,,,,this.pbDownload = ((System.Windows.Controls.ProgressBar)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,814,12,T:System.Windows.Controls.TextBlock,,,,,this.txtDownloadProgress = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,811,12,T:System.Windows.Controls.TextBlock,,,,,this.txtDownloadStatus = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,808,12,T:System.Windows.Controls.StackPanel,,,,,this.spLoadingbar = ((System.Windows.Controls.StackPanel)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,802,12,T:System.Windows.Controls.Button,,,,,this.btnSaveSettings.Click += new System.Windows.RoutedEventHandler(this.SaveSettings);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,802,12,T:System.Windows.RoutedEventHandler,,,,,this.btnSaveSettings.Click += new System.Windows.RoutedEventHandler(this.SaveSettings);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,802,12,T:System.Windows.RoutedEventHandler,,,,,this.btnSaveSettings.Click += new System.Windows.RoutedEventHandler(this.SaveSettings);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,802,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.btnSaveSettings.Click += new System.Windows.RoutedEventHandler(this.SaveSettings);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,799,12,T:System.Windows.Controls.Button,,,,,this.btnSaveSettings = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,793,12,T:System.Windows.Controls.Button,,,,,this.btnDownloadCancel.Click += new System.Windows.RoutedEventHandler(this.btnDownloadCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,793,12,T:System.Windows.RoutedEventHandler,,,,,this.btnDownloadCancel.Click += new System.Windows.RoutedEventHandler(this.btnDownloadCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,793,12,T:System.Windows.RoutedEventHandler,,,,,this.btnDownloadCancel.Click += new System.Windows.RoutedEventHandler(this.btnDownloadCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,793,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.btnDownloadCancel.Click += new System.Windows.RoutedEventHandler(this.btnDownloadCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,790,12,T:System.Windows.Controls.Button,,,,,this.btnDownloadCancel = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,784,12,T:System.Windows.Controls.Button,,,,,this.btnDownloadStart.Click += new System.Windows.RoutedEventHandler(this.btnDownloadStart_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,784,12,T:System.Windows.RoutedEventHandler,,,,,this.btnDownloadStart.Click += new System.Windows.RoutedEventHandler(this.btnDownloadStart_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,784,12,T:System.Windows.RoutedEventHandler,,,,,this.btnDownloadStart.Click += new System.Windows.RoutedEventHandler(this.btnDownloadStart_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,784,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.btnDownloadStart.Click += new System.Windows.RoutedEventHandler(this.btnDownloadStart_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,781,12,T:System.Windows.Controls.Button,,,,,this.btnDownloadStart = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,778,12,T:System.Windows.Controls.ComboBox,,,,,this.combVideoFormat = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,775,12,T:System.Windows.Controls.TextBlock,,,,,this.txtVideoContainer = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,772,12,T:System.Windows.Controls.ComboBox,,,,,this.combVideoQuality = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,769,12,T:System.Windows.Controls.TextBlock,,,,,this.txtVideoQuality = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,766,12,T:System.Windows.Controls.DockPanel,,,,,this.dpQuality = ((System.Windows.Controls.DockPanel)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,763,12,T:System.Windows.Controls.ComboBox,,,,,this.combAudioBitrate = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,760,12,T:System.Windows.Controls.ComboBox,,,,,this.combAudioFormat = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,757,12,T:System.Windows.Controls.TextBlock,,,,,this.txtAudioOnlyInfo = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,751,12,T:System.Windows.Controls.CheckBox,,,,,this.cbAudioOnly.Unchecked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,751,12,T:System.Windows.RoutedEventHandler,,,,,this.cbAudioOnly.Unchecked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,751,12,T:System.Windows.RoutedEventHandler,,,,,this.cbAudioOnly.Unchecked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,751,12,E:System.Windows.Controls.Primitives.ToggleButton.Unchecked,,,,,this.cbAudioOnly.Unchecked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,745,12,T:System.Windows.Controls.CheckBox,,,,,this.cbAudioOnly.Checked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,745,12,T:System.Windows.RoutedEventHandler,,,,,this.cbAudioOnly.Checked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,745,12,T:System.Windows.RoutedEventHandler,,,,,this.cbAudioOnly.Checked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,745,12,E:System.Windows.Controls.Primitives.ToggleButton.Checked,,,,,this.cbAudioOnly.Checked += new System.Windows.RoutedEventHandler(this.cbAudioOnlyCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,742,12,T:System.Windows.Controls.CheckBox,,,,,this.cbAudioOnly = ((System.Windows.Controls.CheckBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,739,12,T:System.Windows.Controls.TextBlock,,,,,this.txtVideoformatInfo2 = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,736,12,T:System.Windows.Controls.TextBlock,,,,,this.txtVideoformatInfo1 = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,730,12,T:System.Windows.Controls.CheckBox,,,,,this.cbVideoformat.Unchecked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,730,12,T:System.Windows.RoutedEventHandler,,,,,this.cbVideoformat.Unchecked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,730,12,T:System.Windows.RoutedEventHandler,,,,,this.cbVideoformat.Unchecked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,730,12,E:System.Windows.Controls.Primitives.ToggleButton.Unchecked,,,,,this.cbVideoformat.Unchecked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,724,12,T:System.Windows.Controls.CheckBox,,,,,this.cbVideoformat.Checked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,724,12,T:System.Windows.RoutedEventHandler,,,,,this.cbVideoformat.Checked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,724,12,T:System.Windows.RoutedEventHandler,,,,,this.cbVideoformat.Checked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,724,12,E:System.Windows.Controls.Primitives.ToggleButton.Checked,,,,,this.cbVideoformat.Checked += new System.Windows.RoutedEventHandler(this.cbVideoFormatCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,721,12,T:System.Windows.Controls.CheckBox,,,,,this.cbVideoformat = ((System.Windows.Controls.CheckBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,718,12,T:System.Windows.Controls.TextBlock,,,,,this.txtFirstSecondsInfo2 = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,712,12,T:System.Windows.Controls.TextBox,,,,,this.tbFirstSecondsSeconds.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbFirstSecondsSeconds_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,712,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.tbFirstSecondsSeconds.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbFirstSecondsSeconds_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,712,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.tbFirstSecondsSeconds.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbFirstSecondsSeconds_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,712,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.tbFirstSecondsSeconds.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbFirstSecondsSeconds_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,709,12,T:System.Windows.Controls.TextBox,,,,,this.tbFirstSecondsSeconds = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,706,12,T:System.Windows.Controls.TextBlock,,,,,this.txtFirstSecondsInfo1 = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,700,12,T:System.Windows.Controls.CheckBox,,,,,this.cbFirstSeconds.Unchecked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,700,12,T:System.Windows.RoutedEventHandler,,,,,this.cbFirstSeconds.Unchecked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,700,12,T:System.Windows.RoutedEventHandler,,,,,this.cbFirstSeconds.Unchecked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,700,12,E:System.Windows.Controls.Primitives.ToggleButton.Unchecked,,,,,this.cbFirstSeconds.Unchecked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,694,12,T:System.Windows.Controls.CheckBox,,,,,this.cbFirstSeconds.Checked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,694,12,T:System.Windows.RoutedEventHandler,,,,,this.cbFirstSeconds.Checked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,694,12,T:System.Windows.RoutedEventHandler,,,,,this.cbFirstSeconds.Checked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,694,12,E:System.Windows.Controls.Primitives.ToggleButton.Checked,,,,,this.cbFirstSeconds.Checked += new System.Windows.RoutedEventHandler(this.cbFirstSecondsCheck);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,691,12,T:System.Windows.Controls.CheckBox,,,,,this.cbFirstSeconds = ((System.Windows.Controls.CheckBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,688,12,T:System.Windows.Controls.ToolTip,,,,,this.ToolTipTimeSpan = ((System.Windows.Controls.ToolTip)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,685,12,T:System.Windows.Controls.TextBlock,,,,,this.imgTimespanInfo = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,682,12,T:System.Windows.Controls.TextBlock,,,,,this.txtTimespanInfo = ((System.Windows.Controls.TextBlock)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,676,12,T:System.Windows.Controls.TextBox,,,,,this.tbTimespanTo.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbTimespanTo_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,676,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.tbTimespanTo.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbTimespanTo_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,676,12,T:System.Windows.Controls.TextChangedEventHandler,,,,,this.tbTimespanTo.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbTimespanTo_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MortysDLP.csproj,File,obj\Debug\net9.0-windows7.0\Views\MainWindow.g.i.cs,676,12,E:System.Windows.Controls.Primitives.TextBoxBase.TextChanged,,,,,this.tbTimespanTo.TextChanged += new System.Windows.Controls.TextChangedEventHandler(this.tbTimespanTo_TextChanged);
